uid,poi_href,poi_id,name,star,content,datetime,description,pics,tel,site,time,traffic,ticket,opentime,location,insides
37163570,/poi/823.html,823,厦门大学,5,很漂亮，不愧是中国最美大学而且同学们很热情。就是芙蓉食堂游客太多了,2014-07-02 21:00:47,厦门大学坐落在厦门市思明区思明南路，是由著名爱国华侨领袖、被毛泽东同志誉为“华侨旗帜、民族光辉”的陈嘉庚先生于1921年创办的，是中国近代教育史上第一所华侨创办的大学。著名校友有余光中、林峰、易中天、鲁迅等人。由于紧邻南普陀寺，学生和僧人的学习及生活场景构成了厦大校园及其附近区域独特的风景。厦门大学被喻为“中国最美丽的校园之一”，中西结合的独特建筑风格是最大看点。,24817,0592-2186110;0592-2187316,http://www.xmu.edu.cn/,3小时,乘坐1路、15路、21路、45路、751路、841路、959路在【厦大】站下车。向东南方向出发，沿思明南路走80米，即可到达厦大大南校门。费用：由岛内前往，全程1元；由岛外前往，全程2元,免费,周一到周五，厦大思明校区每天开放两个时段给游客入校参观，分别是:12:00-14:00；17:00-24:00，其中在12:00-14:00，两个校门入校游客限额1000人（大南门700人，群贤门300人）。双休日、节假日、寒暑假，正常对外开放。,厦门市思明区思明南路422号,厦门大学情人谷|芙蓉隧道|颂恩楼|建南大礼堂|厦门大学人类...|厦门大学芙蓉湖
37163570,/poi/843.html,843,南普陀寺,5,进门有免费领取香的地方，感觉是个很虔诚的寺庙了。希望大家都能一切安好,2014-07-02 21:04:15,"南普陀寺是闽南乃至全国闻名的佛教寺院。整个寺庙建筑群背依秀奇群峰，著名的闽南佛学院就坐落于此，与厦门大学仅一墙之隔，却有两种意境：""古朴与摩登并存，小和尚和大学生为邻""。南普陀寺建于明代永乐年间(1403—1424年)，明末(1628年)毁于兵火。清康熙二十三年(1684年)，靖海侯施琅将军重建。因寺院是奉观音菩萨主，又位在我国四大佛教道场之一的浙江舟山普陀山之南，故称南普陀寺。",10679,0592-2094147,http://www.nanputuo.com/,2-3小时,乘1、15、21、45、841、959路等公交车在厦大站下车可达,免费,4:00-18:30,厦门市思明区思明南路515号,闽南佛学院
37163570,/poi/22240.html,22240,曾厝垵,5,去厦门的时候住在了曾厝垵，很赞的小吃一条街，很有特色还有好多台湾特产。释迦太好吃了,2014-07-02 21:03:21,曾厝垵就是“曾村”的意思，曾是坐落在环岛路旁的一个原始小渔村，近年来却成为厦门又一文艺小清新们的聚集地，尤其是夏季，会有全国各地的文艺青年蜂拥而至。 这里有很多有情调的咖啡厅、餐厅和特色商品小店等；还融汇了道教、佛教、基督教、伊斯兰教，更有厦门独有的，香火旺盛的妈祖崇拜。,11730,,,半天到一天,乘29、47、112路高峰、316、751、857、旅游观光巴士在曾厝垵站下车可达。,免费,全天,厦门市思明区环岛南路,
37163570,/poi/1016.html,1016,林记木担鱼丸,3,鱼丸和虾排都味道一般啊。推荐去之前可愿意美团一下，在厦门能省不少钱呢。,2014-07-02 21:05:38,,,,,,,,,,
37163570,/poi/6761964.html,6761964,南普陀素饼,5,完全好吃，不管是游客还是本地香客都会带几盒回家。由于行李太多只带回来一盒。推荐幸福饼和椰子味的酥饼,2014-07-02 21:07:02,,,,,,,,,,
37163570,/poi/520.html,520,香港迪士尼乐园Hong Kong Disneyland,5,暑假去人实在是太多了，排了一天队就玩了两个项目，最后在门口的纪念品商店逛了两个小时还挺开心的,2014-07-02 21:09:21,香港迪士尼乐园（Hong Kong Disneyland）位于大屿山，环抱山峦，与南中国海遥遥相望，是一座融合了美国加州迪士尼乐园及其他迪士尼乐园特色于一体的主题公园。 香港迪士尼乐园包括七大主题区：幻想世界、明日世界、探险世界、反斗骑兵大本营、灰熊山谷、美国小镇、迷离庄园。唐老鸭会在3D的米奇幻想曲出现；米奇、米妮和高飞，更会随时现身在梦想花园与您近距离会面。如果想一次与众多迪士尼朋友见面，记得留意场面盛大的迪士尼飞天巡游；还有一定要欣赏载歌载舞的百老汇歌舞剧米奇金奖音乐剧，到了晚上，璀璨的星梦奇缘烟花表演一定不能错过。,33535,(852)35503880,http://www.hongkongdisneyland.com.cn,1-2天,"（1）可乘快捷方便的地下铁路，在欣澳站转乘迪士尼线到迪士尼站。 （2）由香港国际机场（机场站）到青衣站再转乘东涌线前往欣澳站。欣澳站与迪士尼站的列车服务时间：由欣澳站开出 6：15-00：45；由迪士尼站开出6：20-00：40，班次：4至 10分钟一班  （3）乘坐巴士R33、 R42 巴士来回香港迪士尼乐园及香港市区；往机场/东涌或亚洲国际博览馆的巴士（即""A""及""E""线巴士），于青屿干线收费广场转乘路线第R8前往香港迪士尼乐园；选乘跨境巴士服务，经皇岗往返香港迪士尼乐园及中国内地。  ①深圳到迪士尼可乘地铁，如果从罗湖口岸出发，线路为：罗湖→九龙塘→太子→荔景→欣澳→迪士尼→火车地铁，不必出闸而转车。全程77分钟，车费51港币，如果使用地铁通45港币。 ②珠海到迪士尼珠海九洲港坐船到香港，可以有三个目的港，分别是位于九龙尖沙咀的中港城中国客运码头、位于港岛上环信德中心的港澳码头和位于机场的海天客运码头。这三个码头，距离迪士尼最近的是中港城，船程70分钟左右。到了中港城，沿广东道往北走10分钟内就到西铁柯士甸站。乘坐西铁一站到南昌站，转东涌线三站到欣澳站，再转一程迪士尼专线就到了。车程大约30分钟，单程票价19港币，刷八达通则为17港币。 ③香港机场到迪士尼17.8公里公交线路：s1路下行→地铁东涌线→r33路上行，全程约17.8公里  <1>从香港国际机场步行约380米，到达港龙及中航大厦站 <2>乘坐s1路下行，经过3站，到达东涌地铁站  <3>步行约200米，到达东涌地铁站 <4>乘坐地铁东涌线，经过1站，到达欣澳站 <5>步行约640米，到达青屿干线收费广场站  <6>乘坐r33路上行，经过1站，到达迪士尼乐园站（也可乘坐r42路上行、r8路下行）。",一日门票：成人（12-64岁）：499港币；小童门票（3-11岁）：355港币；长者门票（65岁或以上）：100港币；普通日门票适用于有效期内的所有日期，特选日除外。 两日门票：成人（12-64岁）：680港币；小童门票（3-11岁）：480港币；长者门票（65岁或以上）：170港币（适用于七日内任意两日） 更多门票优惠请访问：https://www.hongkongdisneyland.com/zh-hk/tickets/,10：00-20：00,香港离岛大屿山,河景餐厅|香港迪士尼乐...|香港迪士尼美...
37163570,/poi/489.html,489,香港杜莎夫人蜡像馆Madame Tussauds Hong Kong,5,其实应该是跟上海的蜡像馆一样的内容哦，不过好像更挤一点。山上的缆车好陡啊,2014-07-02 21:10:24,香港杜莎夫人蜡像馆（Madame Tussauds Hong Kong），简称“香港蜡像馆”，位于香港太平山顶凌霄阁，是专门展览名人蜡像的博物馆。杜莎夫人蜡像馆总馆位于英国伦敦，香港分馆于2000年开幕，展出约100尊国际、中国及香港名人的蜡像。包括中华人民共和国国家主席胡锦涛、篮球明星姚明、足球明星碧咸（大卫·贝克汉姆）、香港奥运金牌得主李丽珊、著名艺人刘德华、陈慧琳、周杰伦等，以及已故巨星邓丽君、梅艳芳、张国荣等。,6451,(852)28496966,http://www.madametussauds.com/HongKong,1小时,一、到达： （1）公交：8号码头与9号码头中间的马路边上有一个公交站牌，在那下面搭15C线巴士至中环花园道山下缆车站，然后转乘山顶缆车往山顶。 （2）在中环5号码头乘15号大巴（香港本地人喜欢坐的车）、铜锣湾（天后站）15B号巴士、1号小巴中环（国际金融中心二期）往返山顶； （3）在机场快线香港站公共运输交汇处乘1线专线小巴。 （4）步行：在中环港铁J2出口外转右，穿过遮打花园向皇后大道方向行，横过行人路后沿著花园道直上。沿途会经过多座香港著名建筑地标，包括左方的中国银行大厦及花旗银行中心，右方的圣约翰天主教堂，之后到达缆车上车处。  二、离开： 步行：从卢吉道出发，前行约20分钟抵达卢吉道观景点，在此举目远眺，城市与海港的壮丽景致一览无遗。沿途有标板介绍路径一带的地质，气候，植物及常见昆虫的资料。沿卢吉道继续走，不久便到达克顿道及夏力道交汇处。这里有两个前行方向选择，取道夏力道可回到山顶广场，然后乘巴士或缆车回到中区。取克顿道方向，则须继续朝山坡往下走。不久便抵达大学道，换乘13线巴士到中区。或者沿干德道前行约30分钟，至半山自动扶梯，再步行返回中区。,杜莎夫人蜡像馆：成人：225港币；儿童（3-11岁）、老人（65岁或以上）：155港币；二合一套票（蜡像馆+山顶缆车往返）成人：265港币；儿童、老人：173港币；三合一套票（蜡像馆+山顶缆车往返+摩天台）成人：300港币；儿童、老人：191港币（官网预定可打九折）,10：00-22：00（最后入场时间21：45）,香港山顶道128号凌霄阁2楼,
37163570,/poi/6093541.html,6093541,迪士尼专列地铁,5,太可爱了，上面的摆设、吊环全是迪斯尼人物。让人对游乐园期待值一直UP UP！！,2014-07-02 21:11:38,,,,,,,,,,
37163570,/poi/518.html,518,香港太平山顶,5,俯瞰整个香港，我大天朝的土地真的是寸土都不能失，每一寸都那么美好啊,2014-07-02 21:14:21,太平山顶是香港最高点，海拔554米，位于香港岛西北部，一直是香港的标志。它又称维多利亚峰或扯旗山，是港岛最负盛名的豪华高级住宅区，也是游览香港的第一焦点。这里是俯瞰维多利亚港景色的最佳地点，无论你是不是浪漫的人，都一定要安排到太平山赏夜景。当你坐着夹角呈30°的缆车向山顶进发时，感觉就像飞起来。,4818,(852)28490819;(852)28496966,http://www.thepeak.com.hk,3小时,一、到达： （1）公交：8号码头与9号码头中间的马路边上有一个公交站牌，在那下面搭15C线巴士至中环花园道山下缆车站，然后转乘山顶缆车往山顶。 （2）在中环5号码头乘15号大巴（香港本地人喜欢坐的车）、铜锣湾（天后站）15B号巴士、1号小巴中环（国际金融中心二期）往返山顶。 （3）在机场快线香港站公共运输交汇处乘1线专线小巴。 （4）步行：在中环港铁J2出口外转右，穿过遮打花园向皇后大道方向行，横过行人路后沿著花园道直上。沿途会经过多座香港著名建筑地标，包括左方的中国银行大厦及花旗银行中心，右方的圣约翰天主教堂，之后到达缆车上车处。  二、离开： 步行：从卢吉道出发，前行约20分钟抵达卢吉道观景点，在此举目远眺，城市与海港的壮丽景致一览无遗。沿途有标板介绍路径一带的地质、气候、植物及常见昆虫的资料。沿卢吉道继续走，不久便到达克顿道及夏力道交汇处。这里有两个前行方向选择，取道夏力道可回到山顶广场，然后乘巴士或缆车回到中区。取克顿道方向，则须继续朝山坡往下走。不久便抵达大学道，换乘13线巴士到中区。或者沿干德道前行约30分钟，至半山自动扶梯，再步行返回中区。,太平山免费；山顶缆车车票成人：单程28港币，双程40港币；儿童和长者：单程11港币，双程18港币；杜莎夫人蜡像馆成人：225港币；儿童（3-11岁）、长者（65岁或以上）：155港币；二合一套票（蜡像馆+山顶缆车往返）成人：265港币；儿童、长者173港币；三合一套票（蜡像馆+山顶缆车往返+摩天台）成人：300港币；儿童、长者：191港币（官网预定可打九折） 山顶缆车摩天套票（山顶缆车+凌霄阁摩天台428）成人（单程HK$ 53，双程HK$ 65）；儿童和长者（单程HK$ 24，双程HK$ 31）。凌霄阁摩天台428票价：成人HK$30；儿童和长者HK$15。 更多套票和官网预定：http://www.madametussauds.com/HongKong/BuyTickets,山顶缆车：7：00-24：00，大约每10-15分钟；凌霄阁摩天台：10：00-23：00（周一-周五），8：00-23：00（周六、日及公众假期）；凌霄展廊：10：00-23：00（周一-周五）；8：00-23：00（周六、日及公众假期）；杜莎夫人蜡像馆：10：00-22：00，最后入场时间为21：45。,香港岛中环太平山顶,
37163570,/poi/667.html,667,莎莎sasa(尖沙咀弥敦道),5,各种化妆品真心各种种类丰富，要是现在的我去，一定扫货扫到根本停不下来,2014-07-02 21:15:30,,,,,,,,,,
