uid,poi_href,poi_id,name,star,content,datetime,description,pics,tel,site,time,traffic,ticket,opentime,location,insides
17761196,/poi/5803.html,5803,武汉长江大桥,4,公交车，出租车什么的在上面都不会停下来的，一千多米，走过去感觉很爽，在桥上看江面，很辽阔，只是不像海水一样蔚蓝，黄黄的，船很多，那些距离很远的船，看上去当真有古诗中的意境。,2014-04-04 14:05:53,武汉长江大桥古香古色，一年四季，春夏秋冬景色各有千秋，春天凉爽，江风宜人；夏季气候炎热，傍晚伫立桥头凝望海天交接，心情疏爽；秋季硕果时节，看无限夕阳；冬季，要是有偶尔的小雪，站在桥头，感觉世界分外妖娆。 武汉长江大桥是新中国成立之后在长江上修建的第一座大桥，其正桥八墩九孔，每孔跨度达到128m。正桥钢梁由平弦菱形连续梁组成，钢梁设计三联，每联三孔。50年来，历经风雨沧桑的武汉长江大桥，巍然立在大江之上，肩负着每分钟60多辆汽车、每6分钟一列火车通过的荷载，经受了无数次洪水、大风的洗礼，更承受了76次碰撞事故的考验。专家最近检测得出的结论是：大桥的桥墩、钢梁等主体结构可使用100年以上。 自1955年建成以来，就经历过2001年一次比较大型的翻修，在武汉的众多桥梁之中，它是最可靠，维修最少的桥梁。,2480,,,1小时,公交  乘坐11、 18、 25、 43、 514、 539、 542、 554、 566、 572、 573、 578、 607、 717、 804、 916路公交车至【临江大道平湖门】站下车即到。   自驾  从武汉站自驾车前往，全程约19公里。   步行  从黄鹤楼沿黄鹤楼南路步行至大桥，全程约800米。,免费参观 大桥桥头堡内有电梯，2元/人/次,全天,武汉市武昌区临江大道与滨江大道之间,
17761196,/poi/5426285.html,5426285,黄鹤楼Yellow Crane Tower,4,没有走进黄鹤楼里，同行的人说只是名气很大，并没有想象中的那么好，因此也只是在楼的四周走了走，有点儿遗憾,2014-04-04 14:10:22,黄鹤楼位于武昌江畔，紧邻长江大桥，有“天下江山第一楼”的美誉，是地理上武汉的中心。因为建于蛇山之上，再加上5层的楼高，以及周边无高层建筑，所以这里的视野非常开阔。除了黄鹤楼之外，景区内还有大量的石碑、石刻，都是历代名人的真迹。这里绿化非常高，不行在山间非常惬意。每天在落梅轩还有楚地特色的编钟表演，时间分别为10:00，11:40，14:20，16:00，表演免费。,4314,027-88871394,,2小时,电车1路、电车4路，公交10、61、64、108、401、402、411、413、584等路到黄鹤楼站下。或者乘车在阅马场下车（参见首义广场交通）,A.免票政策：儿童在1.2m以下免票，70周岁以上的老人（凭身份证或老年证）免票，现役军人（凭现役军人有效证件）免票、残疾人（凭残疾人证）免票 B.优惠政策：身高1.2-1.4m购儿童票40元，60-69岁的老人（凭身份证或老年证）预订老年票40元，（本科及以下）持有效学生证购票40元,07:30—18:30(4月1日至10月31日)；07:30—17:30(11月1日至3月31日,湖北省武汉市武昌蛇山,
17761196,/poi/5812.html,5812,武汉大学Wuhan University,4,我去的时候樱花都已经谢了，没有看到美丽的樱花，还是有遗憾啊！不过作为一所出名的大学，在学校里漫步看风景，也不失为一种选择,2014-04-04 14:10:42,武汉大学前身为清末湖广总督张之洞创立的自强学堂，1928年，更名为“国立武汉大学”。 武汉大学濒临东湖，环抱珞珈山，校园内绿树成荫，中西合璧的宫殿式建筑群古朴典雅，巍峨壮观，一批建筑如宋卿体育馆、樱园老斋舍、图书馆、半山庐等，被列为全国文物重点保护单位，住宿区还有桂园、枫园、樱园、梅园等四大名园。网评武汉大学为中国十大最美高校之一。 古朴的建筑点缀于茂密的树林之间，四季花开不败，走在校园里，花香鸟语。拿一本书，找一个安静的地方，重温青春时光。,5175,027-68755114,http://www.whu.edu.cn,2-3小时,在武汉到武大的公交车很多，乘317、413、515、519、552、564、572、587、591、608、724路在八一路珞珈山下车即可到达。,武汉大学在每年樱花季时期会向外来游客收取20元参观票，其余时间免费。,全天开放,武汉市武昌区珞珈山路16号,武汉大学樱花节
17761196,/poi/5434154.html,5434154,归元寺,5,说实话，这才是去武汉的重点，朋友说许愿很灵验，只是后来许的愿望实现以后一直没时间还愿，因此我背负着帮朋友还愿的重任来到了这里，但是绝对不虚此行，香火很旺，尤其双面观音，值得一看，寺庙本身就是一处景点了，怀着一颗虔诚的心，一切归元。,2014-04-04 14:13:59,位于汉阳归元寺座落在武汉市汉阳区翠微路西侧。清顺治十五年(1658年)，由浙江僧人白光、主峰来此创建。取名“归元”， 出自佛经《楞严经》归元无二路，方便有多门”。归元即归真，就是超出生灭之界，还归于真寂本源的意思。在佛教中，归元寺属于曹洞宗(该宗系禅宗五家七宗之一)，故又称归元禅寺。它与宝通寺、溪莲寺、正觉寺合称为武汉的四大丛林。,795,027-84844756,http://www.guiyuanchansi.com.cn/,1-2小时,到归元寺门口的只有一辆车401。另外可以选择乘坐45、532、559、727、728等车在鹦鹉大道西大街下车，步行600m抵达归元寺,10元 在黄金周期间，票价有可能会上浮,8:30-17:00，每年春节期间会延长开放时间,武汉市汉阳区钟家村翠微路6号,
17761196,/poi/5774.html,5774,东湖East Lake,4,从武大走出来后面就是东湖了，湖还挺大的，感觉视野比较开阔，和朋友一起坐了快艇，风很大，感觉很刺激，只不过行程很短，看上去很大的湖面，估计走了三分之二就折回去了，中间好像还有一个什么景点，但是时间很赶，所以没有过去看。,2014-04-04 14:15:49,汉东湖风景区位于武汉市城区，景区面积73平方公里，是中国最大的城中湖。主要游览景区有磨山景区、听涛景区、落雁景区、吹笛景区（马鞍山森林公园）、东湖樱园、东湖鸟语林等。在这里可以与自然亲密地接触，可以呼吸到新鲜的空气，每天早晚都有自行车爱好者在这里骑车环湖。,2030,027-86773706,,3-4小时,公交  1、乘坐22路公交车可直达东湖风景区。  2、乘坐14、108、402、534、537、578、605、777、810路公交车可达东湖听涛景区。  3、乘坐401、402、413、515、643路公交车可达东湖磨山景区。   出租车  武汉有两种出租车，一种是富康和爱丽舍车型，起步价6元/2公里，8元/3公里，之后1.4元/km；另一种是新款东风雪铁龙凯旋车型，起步价8元/2公里，之后1.6元/km。另加收2元燃油附加费。,听涛景区免费，磨山风景区60元，落雁景区13元，马鞍山森林公园旺季20元，淡季10元（每年3月11日至6月10日、9月11日至12月10日为旺季）； 磨山索道（单/双）：15/25元,东湖风景区内各景点开放时间略有不同。   听涛景区：8:00-17:00；磨山景区：7:30-17:00；落雁景区：8:30-17:00  湖北省博物馆：9:00-17:00（15:30停止入馆，每周一闭馆）  马鞍山森林公园：8:00-17:00（冬季）、8:00-17:30（春、夏、秋季）,湖北省武汉市武昌区沿湖大道附近,
17761196,/poi/35816.html,35816,轮渡,4,第一天去武汉就体验了一下轮渡，很便宜，2元钱，只是那天风很大，还下着雨，我穿的少，冻坏了，不过感觉还是很爽的，夏天去应该会感觉舒服吧，嘿嘿，还是值得一试的,2014-04-04 14:18:17,,,,,,,,,,
17761196,/poi/6206.html,6206,武汉理工大学,3,因为朋友在这里上学，所以直接来了之后入住她们的学生宿舍了，毕业季，人不多，她们宿舍就我俩，感觉宿舍条件还不错，至于学校，没仔细转，主要是她觉得没什么好看的，在学校食堂吃了几次饭，住了几晚上就走了。,2014-04-04 14:22:47,,,,,,,,,,
17761196,/poi/6418433.html,6418433,南戴河国际娱乐中心,4,比起北京的欢乐谷来说要小很多，但是也值得一试，有不少的娱乐项目，也有一些不刺激的，海盗船旋转木马之类的，刺激一些的有过山车等，名字已经记不清楚了，每个项目排队的人都不是很少，一天的时间基本上够用。还是值得一去的,2014-04-11 15:07:10,南戴河国际娱乐中心包含金龙山、欢乐大世界、碧海金沙、中华荷园、槐花湖五大区域，有滑草场、滑沙场、高山滑艇、滑圈、悬挂式过山车、木星、极速风车、空中飞人等40多种娱乐项目。还有海滨浴场、鸟艺表演、水中泛舟、豪华游艇、假山瀑布、广场喷泉等众多景观。若是购买的联票记得一定要保存好，游玩的项目都需要查票的。,323,0335-4082433,http://www.ndh.com.cn/,1天,公交：乘603路公交车到南戴河国际娱乐中心 自驾： 1.京哈（原京沈）高速“南北戴河”出口下，沿路标指示西行14公里即到 2.沿海高速“抚宁”（或“南戴河”）出口下，5公里即到,门票120元（网上预订110元），70岁以上老人、残疾人（1级-4级）、1.2米以下儿童可免费入园参观,8:00-17:00,南戴河旅游度假区三小区省级森林公园内,
17761196,/poi/5822537.html,5822537,集发生态农业示范观光园,4,里面好多植物，世界各地的吧，奇形怪状的，还有特别长的丝瓜，特别大的南瓜什么的，还有热带亚热带的各种植物花草，每一种都有小牌牌介绍，里面也很大，感觉很不错，挺值得一去的，开眼界,2014-04-11 15:08:18,是一个以生态农业为主题的参观地，园区被分为综合活动区、民俗展示区、吃住休闲区、观赏采摘区、娱乐项目区、动物表演区。观赏采摘区又分为四季花园、四季菜园、四季果园、四季瓜园、热带植物园、丝瓜长廊六大块，里面长满了各类奇异的植物、瓜果；娱乐项目区则是蹦极、高空滑索、攀岩、滑雪、滑草等普通娱乐项目。  这里不光可以看到上千种植物何40多种动物，还可以攀岩、蹦极、空中飞人；在戴河第一漂乘坐竹排欣赏两岸风光；在獐乐园荡秋千、踩滚桶；在水上乐园一展身手。同时还可在环境独特的农家饭庄品原汁原味的农家饭菜。,286,0335-4019002,,建议3-4小时,乘5路到太平庄下车，步行1km才能到,旺季（4月1日-10月31日）40元，淡季（11月1日-次年3月31日）20元，1.2米以下儿童、70岁以上老人免门票；观光园内各娱乐项目另行收费。,5月-10月  8:00-22:00； 11月-4月  8:00-18:00,河北省秦皇岛市北戴河区海北路中段,
17761196,/poi/5437590.html,5437590,秦皇求仙入海处,4,来参观的人不在少数，秦皇的雕塑很高大，正好在风口处，进去之前，有不少的景点可以参观，到最后看到秦皇的雕塑基本就结束了，面朝大海，很威猛。,2014-04-11 15:56:13,　秦皇岛求仙入海处景区占地19万平方米，区内属温带海洋气候，林木苍郁，空气清新，风光秀美，冬无严寒，夏无酷暑。景区主体内容融古建筑、园林、雕塑为一体。其人文景观，依战国时代重大历史事件和传说，突出秦皇丘县拜海的壮观场面，是秦皇岛的标识性景区。主要景观有亲封阕门、秦皇东巡群雕、战国风情、仙人祠、求仙殿等30多个。当面海域则有秦皇号和求仙号两艘大型豪华游船，每艘游船能容纳近五百人观光游览。 　　战国风情为战国风情一条街、街市两厢再现齐、楚、燕、赵、魏、秦政治、军事、农业、手工业、商业、文化民俗特色。 　　望海大会暨求仙节是海港区的一项传统民俗活动，俗称”逛码头”，源于公元前215年秦始皇东巡到此拜海求仙。景区自1992年起恢复每年端午节的”望海大会”，园内举办大型舞蹈秦始皇求仙仪式。,97,0335-4041822,,,,学生票：17元 老人票：28元 大门票：35元 联票：80元,08:00—17:00,中国河北省秦皇岛市海港区南山街56号,
